day,entity,product,payment_method,anticipation_method,installments,monthly_tier,amount_transacted,fee_revenue,effective_fee_rate
2025-01-01,PF,link,credit,D1Anticipation,12,>80000,112639.15,20601.700535,0.1829
2025-01-01,PJ,link,credit,D1Anticipation,12,<=20000,13180.05,2410.631145,0.1829
2025-01-01,PF,link,credit,D0/Nitro,12,>80000,111866.73,18636.997218,0.1666
2025-01-01,PJ,tap,credit,D0/Nitro,12,20001-40000,39581.62,7437.386398000001,0.1879
2025-01-01,PJ,tap,credit,D1Anticipation,12,>80000,128761.18,11949.037503999998,0.0928
2025-01-02,PF,tap,debit,D1Anticipation,1,>80000,617282.31,5802.453714000001,0.0094
2025-01-02,PJ,tap,debit,D0/Nitro,1,>80000,285218.04,7957.583316,0.0279
2025-01-02,PJ,tap,debit,D1Anticipation,1,<=20000,13575.74,213.139118,0.0157
2025-01-02,PF,link,credit,D0/Nitro,1,>80000,1076870.77,45228.572340000006,0.042
2025-01-02,PJ,pos,debit,D1Anticipation,1,>80000,1460106.3,13724.999220000002,0.0094
2025-01-02,PJ,tap,credit,D0/Nitro,1,<=20000,13830.35,828.4379650000001,0.0599
2025-01-02,PF,pos,debit,D1Anticipation,1,40001-80000,52682.62,521.557938,0.0099
2025-01-02,PJ,pix,Pix,Pix,1,>80000,13303542.76,0.0,0.0
2025-01-02,PJ,link,credit,D0/Nitro,1,<=20000,9468.1,397.6602,0.041999999999999996
2025-01-02,PJ,tap,debit,D1Anticipation,1,<=20000,3770.99,59.204543,0.015700000000000002
2025-01-02,PF,tap,credit,D1Anticipation,1,<=20000,1000.0,34.4,0.0344
2025-01-02,PJ,pix,Pix,Pix,1,>80000,2577517.54,0.0,0.0
2025-01-02,PF,pos,credit,D1Anticipation,1,<=20000,8293.9,285.31016,0.0344
2025-01-02,PF,link,credit,D1Anticipation,1,<=20000,11858.05,651.006945,0.054900000000000004
2025-01-02,PF,pos,debit,D0/Nitro,1,20001-40000,21365.22,596.089638,0.0279
2025-01-02,PJ,link,credit,D0/Nitro,1,<=20000,6319.95,265.4379,0.042
2025-01-02,PJ,pos,credit,D0/Nitro,1,40001-80000,74197.53,4444.432047,0.0599
2025-01-02,PF,bank_slip,BankSlip,BankSlip,1,>80000,270095.04,0.0,0.0
2025-01-02,PJ,link,credit,D0/Nitro,1,<=20000,4638.11,194.80062,0.042
2025-01-02,PF,tap,credit,D1Anticipation,1,40001-80000,46576.6,1434.55928,0.0308
2025-01-02,PJ,link,credit,D1Anticipation,1,>80000,132479.33,7273.115216999999,0.0549
2025-01-02,PJ,pos,credit,D1Anticipation,1,>80000,6920634.64,206234.912272,0.0298
2025-01-02,PJ,tap,debit,D0/Nitro,1,<=20000,10188.13,284.248827,0.0279
2025-01-02,PJ,pos,debit,D1Anticipation,1,>80000,3319001.99,31198.618706000005,0.0094
2025-01-02,PF,tap,credit,D0/Nitro,1,>80000,8121643.08,486486.420492,0.0599
2025-01-02,PJ,link,credit,D1Anticipation,1,>80000,89894.77,4935.222873,0.0549
2025-01-02,PF,tap,credit,D0/Nitro,1,<=20000,175.0,10.4825,0.0599
2025-01-02,PJ,link,credit,D1Anticipation,1,>80000,718270.73,39433.063077,0.0549
2025-01-02,PJ,tap,debit,D1Anticipation,1,20001-40000,33216.97,348.778185,0.0105
2025-01-02,PF,link,credit,D1Anticipation,1,>80000,563693.95,30946.797855,0.054900000000000004
2025-01-02,PJ,pos,credit,D1Anticipation,1,>80000,2082398.79,62055.483942,0.0298
2025-01-02,PJ,pos,debit,D1Anticipation,1,>80000,2086735.82,19615.316708,0.009399999999999999
2025-01-02,PJ,pos,credit,D1Anticipation,1,>80000,1495655.72,44570.540456,0.029800000000000004
2025-01-02,PJ,pos,debit,D0/Nitro,1,>80000,198741.4,5544.8850600000005,0.027900000000000005
2025-01-02,PJ,pos,credit,D0/Nitro,1,20001-40000,29877.07,1789.636493,0.0599
2025-01-02,PF,pix,Pix,Pix,1,<=20000,11480.0,0.0,0.0
2025-01-02,PJ,bank_slip,BankSlip,BankSlip,1,>80000,328491.72,0.0,0.0
2025-01-02,PJ,bank_slip,BankSlip,BankSlip,1,<=20000,6704.4,0.0,0.0
2025-01-02,PF,link,credit,D0/Nitro,1,<=20000,150.0,6.300000000000001,0.042
2025-01-02,PJ,tap,credit,D0/Nitro,1,40001-80000,49067.56,2939.146844,0.0599
2025-01-02,PJ,pix,Pix,Pix,1,>80000,1698578.07,0.0,0.0
2025-01-02,PJ,pos,debit,D0/Nitro,1,>80000,1746526.58,48728.091582,0.027899999999999998
2025-01-02,PJ,tap,credit,D1Anticipation,1,>80000,167817.77,5000.969545999999,0.029799999999999997
2025-01-02,PF,tap,credit,D0/Nitro,1,<=20000,4575.61,274.079039,0.05990000000000001
2025-01-02,PJ,bank_slip,BankSlip,BankSlip,1,<=20000,1000.0,0.0,0.0
2025-01-02,PF,pos,credit,D0/Nitro,1,<=20000,10971.58,657.197642,0.059899999999999995
2025-01-02,PF,pos,credit,D1Anticipation,1,20001-40000,38116.87,1212.1164660000002,0.0318
2025-01-02,PF,pos,credit,D1Anticipation,1,<=20000,532.5,18.318,0.0344
2025-01-02,PJ,tap,credit,D1Anticipation,1,>80000,306909.43,9145.901014,0.029799999999999997
2025-01-02,PF,tap,credit,D1Anticipation,1,>80000,4883699.18,145534.235564,0.029800000000000004
2025-01-02,PJ,pos,debit,D0/Nitro,1,>80000,93954.6,2621.33334,0.0279
2025-01-02,PJ,link,credit,D1Anticipation,1,40001-80000,58870.59,3231.9953909999995,0.0549
2025-01-02,PJ,pos,credit,D0/Nitro,1,>80000,147403.97,8829.497803,0.0599
2025-01-02,PJ,bank_slip,BankSlip,BankSlip,1,<=20000,8495.54,0.0,0.0
2025-01-02,PF,tap,debit,D0/Nitro,1,<=20000,492.87,13.751073,0.0279
2025-01-02,PF,tap,debit,D1Anticipation,1,<=20000,164.31,2.579667,0.015700000000000002
2025-01-02,PF,pos,debit,D1Anticipation,1,<=20000,149.0,2.3393,0.015700000000000002
2025-01-02,PJ,pos,debit,D0/Nitro,1,20001-40000,34293.41,956.7861390000002,0.0279
2025-01-02,PJ,tap,debit,D1Anticipation,1,>80000,244443.56,2297.769464,0.0094
2025-01-02,PJ,tap,credit,D1Anticipation,1,>80000,1467440.83,43729.736734000006,0.029800000000000004
2025-01-02,PF,pix,Pix,Pix,1,>80000,675781.66,0.0,0.0
2025-01-02,PJ,link,credit,D0/Nitro,1,>80000,336810.27,14146.03134,0.041999999999999996
2025-01-02,PJ,pos,credit,D0/Nitro,1,>80000,1169380.9,70045.91591,0.0599
2025-01-02,PJ,pos,credit,D1Anticipation,1,>80000,1219668.7,36346.12726,0.029800000000000004
2025-01-02,PJ,pix,Pix,Pix,1,>80000,1254163.93,0.0,0.0
2025-01-02,PF,tap,credit,D1Anticipation,1,20001-40000,23035.5,732.5289,0.0318
2025-01-02,PF,pix,Pix,Pix,1,<=20000,536.0,0.0,0.0
2025-01-02,PJ,tap,debit,D0/Nitro,1,<=20000,420.73,11.738367,0.027899999999999998
2025-01-02,PJ,tap,credit,D0/Nitro,1,>80000,903056.26,54093.069974000005,0.05990000000000001
2025-01-02,PJ,tap,credit,D1Anticipation,1,>80000,220718.73,6577.418154,0.0298
2025-01-02,PF,tap,debit,D0/Nitro,1,>80000,2477907.86,69133.629294,0.0279
2025-01-02,PJ,pos,debit,D1Anticipation,1,>80000,9250673.78,86956.333532,0.0094
2025-01-02,PJ,pos,credit,D1Anticipation,2,>80000,647202.74,27506.11645,0.0425
2025-01-02,PF,pos,credit,D1Anticipation,2,20001-40000,21111.38,956.345514,0.0453
2025-01-02,PJ,pos,credit,D0/Nitro,2,<=20000,2117.5,241.18325,0.11389999999999999
2025-01-02,PJ,pos,credit,D0/Nitro,2,>80000,265737.97,30267.554783,0.11390000000000002
2025-01-02,PF,tap,credit,D1Anticipation,2,<=20000,380.44,21.190508,0.055700000000000006
2025-01-02,PF,tap,credit,D0/Nitro,2,<=20000,1202.84,137.003476,0.11390000000000002
2025-01-02,PJ,tap,credit,D1Anticipation,2,20001-40000,27852.5,1261.71825,0.04529999999999999
2025-01-02,PJ,link,credit,D1Anticipation,2,>80000,90623.0,9868.8447,0.1089
2025-01-02,PJ,tap,credit,D0/Nitro,2,<=20000,1779.98,202.739722,0.1139
2025-01-02,PJ,tap,credit,D0/Nitro,2,>80000,200936.04,22886.614956,0.1139
2025-01-02,PJ,link,credit,D0/Nitro,2,<=20000,7387.63,449.906667,0.0609
2025-01-02,PF,pos,credit,D0/Nitro,2,<=20000,1803.24,205.389036,0.1139
2025-01-02,PF,link,credit,D1Anticipation,2,<=20000,4365.89,475.445421,0.1089
2025-01-02,PF,tap,credit,D0/Nitro,2,>80000,1345069.25,153203.387575,0.1139
2025-01-02,PJ,link,credit,D0/Nitro,2,>80000,158297.03,9640.289127,0.0609
2025-01-02,PJ,link,credit,D1Anticipation,2,40001-80000,49704.35,5412.803715,0.1089
2025-01-02,PJ,pos,credit,D1Anticipation,2,>80000,2348140.92,99795.9891,0.0425
2025-01-02,PJ,tap,credit,D0/Nitro,2,<=20000,12936.24,1473.437736,0.11390000000000002
2025-01-02,PJ,link,credit,D0/Nitro,2,<=20000,6291.29,383.139561,0.0609
2025-01-02,PJ,pos,credit,D0/Nitro,2,20001-40000,39744.6,4526.90994,0.11389999999999999
2025-01-02,PJ,pos,credit,D0/Nitro,2,<=20000,10169.7,1158.3288300000002,0.1139
2025-01-02,PJ,tap,credit,D1Anticipation,2,>80000,471486.74,20038.18645,0.0425
2025-01-02,PF,tap,credit,D1Anticipation,2,>80000,1240999.22,52742.46685,0.042499999999999996
2025-01-02,PJ,link,credit,D1Anticipation,2,>80000,552809.41,60200.944749,0.1089
2025-01-02,PF,tap,credit,D1Anticipation,2,<=20000,11344.27,631.875839,0.0557
2025-01-02,PJ,tap,credit,D1Anticipation,2,20001-40000,32403.71,1467.888063,0.04530000000000001
2025-01-02,PF,link,credit,D1Anticipation,2,<=20000,265.34,28.895526,0.10890000000000001
2025-01-02,PJ,link,credit,D0/Nitro,2,<=20000,10477.59,638.085231,0.0609
2025-01-02,PF,tap,credit,D0/Nitro,2,<=20000,100.0,11.39,0.1139
2025-01-02,PF,link,credit,D0/Nitro,2,>80000,460656.83,28054.000947,0.060899999999999996
2025-01-02,PJ,link,credit,D1Anticipation,2,<=20000,15566.31,1695.171159,0.1089
2025-01-02,PJ,pos,credit,D1Anticipation,2,>80000,255922.87,10876.721975,0.0425
2025-01-02,PJ,tap,credit,D1Anticipation,2,<=20000,5270.19,293.549583,0.0557
2025-01-02,PF,link,credit,D1Anticipation,2,>80000,425491.49,46336.023261,0.10890000000000001
2025-01-02,PJ,pos,credit,D1Anticipation,2,>80000,455216.07,19346.682975000003,0.04250000000000001
2025-01-02,PF,link,credit,D0/Nitro,3,>80000,492012.33,34490.064333,0.0701
2025-01-02,PF,link,credit,D1Anticipation,3,>80000,661961.28,79369.157472,0.1199
2025-01-02,PF,link,credit,D1Anticipation,3,<=20000,861.67,103.314233,0.1199
2025-01-02,PJ,link,credit,D0/Nitro,3,20001-40000,21557.87,1511.206687,0.07010000000000001
2025-01-02,PF,tap,credit,D0/Nitro,3,>80000,1128893.15,140998.75443499998,0.1249
2025-01-02,PJ,tap,credit,D1Anticipation,3,40001-80000,40714.25,2015.355375,0.0495
2025-01-02,PF,tap,credit,D1Anticipation,3,<=20000,5100.0,321.3,0.063
2025-01-02,PJ,link,credit,D0/Nitro,3,<=20000,1724.54,120.89025399999998,0.0701
2025-01-02,PJ,link,credit,D0/Nitro,3,<=20000,11311.83,792.9592829999999,0.0701
2025-01-02,PF,tap,credit,D1Anticipation,3,<=20000,2637.13,166.13919,0.063
2025-01-02,PJ,pos,credit,D1Anticipation,3,>80000,2619597.42,124954.796934,0.0477
2025-01-02,PJ,link,credit,D1Anticipation,3,>80000,109975.78,13186.096022,0.11989999999999999
2025-01-02,PJ,pos,credit,D1Anticipation,3,>80000,796123.16,37975.074732,0.0477
2025-01-02,PJ,tap,credit,D1Anticipation,3,>80000,572545.7,27310.42989,0.047700000000000006
2025-01-02,PJ,link,credit,D1Anticipation,3,>80000,208362.62,24982.678138,0.11989999999999999
2025-01-02,PJ,pos,credit,D0/Nitro,3,<=20000,19733.28,2464.686672,0.1249
2025-01-02,PF,link,credit,D0/Nitro,3,<=20000,227.25,15.930224999999998,0.0701
2025-01-02,PJ,tap,credit,D0/Nitro,3,<=20000,3435.46,429.088954,0.1249
2025-01-02,PJ,link,credit,D1Anticipation,3,>80000,1027782.32,123231.100168,0.1199
2025-01-02,PJ,tap,credit,D0/Nitro,3,<=20000,8908.55,1112.6778949999998,0.12489999999999998
2025-01-02,PJ,link,credit,D1Anticipation,3,40001-80000,76853.28,9214.708272,0.1199
2025-01-02,PJ,tap,credit,D1Anticipation,3,<=20000,249.0,15.687,0.063
2025-01-02,PF,pos,credit,D0/Nitro,3,<=20000,5336.88,666.576312,0.1249
2025-01-02,PJ,pos,credit,D0/Nitro,3,<=20000,16159.08,2018.269092,0.1249
2025-01-02,PJ,pos,credit,D1Anticipation,3,>80000,368625.16,17583.420132,0.0477
2025-01-02,PF,tap,credit,D1Anticipation,3,>80000,1516187.64,72322.150428,0.0477
2025-01-02,PJ,tap,credit,D1Anticipation,3,20001-40000,30327.36,1558.8263040000002,0.0514
2025-01-02,PF,link,credit,D1Anticipation,3,<=20000,600.0,71.94,0.11989999999999999
2025-01-02,PF,pos,credit,D1Anticipation,3,<=20000,18023.75,1135.49625,0.063
2025-01-02,PJ,pos,credit,D1Anticipation,3,>80000,504008.28,24041.194956,0.0477
2025-01-02,PJ,pos,credit,D0/Nitro,3,<=20000,1002.08,125.159792,0.1249
2025-01-02,PJ,link,credit,D0/Nitro,3,>80000,187710.13,13158.480113,0.0701
2025-01-02,PJ,pos,credit,D0/Nitro,3,>80000,230613.13,28803.579937,0.1249
2025-01-02,PJ,tap,credit,D0/Nitro,3,>80000,186289.01,23267.497349,0.1249
2025-01-02,PJ,tap,credit,D1Anticipation,4,<=20000,7723.08,542.9325240000001,0.0703
2025-01-02,PJ,pos,credit,D1Anticipation,4,>80000,1765409.26,93213.608928,0.0528
2025-01-02,PJ,link,credit,D1Anticipation,4,>80000,89961.24,11326.120116000002,0.1259
2025-01-02,PJ,pos,credit,D0/Nitro,4,<=20000,18503.96,2422.168364,0.13090000000000002
2025-01-02,PF,link,credit,D1Anticipation,4,<=20000,225.5,28.39045,0.1259
2025-01-02,PJ,link,credit,D0/Nitro,4,>80000,180252.0,14257.9332,0.0791
2025-01-02,PJ,link,credit,D0/Nitro,4,<=20000,16182.5,1280.03575,0.0791
2025-01-02,PJ,pos,credit,D1Anticipation,4,>80000,657557.83,34719.053424,0.0528
2025-01-02,PJ,pos,credit,D0/Nitro,4,>80000,132864.36,17391.944723999997,0.1309
2025-01-02,PJ,tap,credit,D0/Nitro,4,>80000,138174.17,18086.998853,0.1309
2025-01-02,PJ,tap,credit,D0/Nitro,4,<=20000,1100.0,143.98999999999998,0.1309
2025-01-02,PJ,pos,credit,D0/Nitro,4,<=20000,2638.42,345.369178,0.1309
2025-01-02,PF,link,credit,D0/Nitro,4,>80000,390357.7,30877.294070000004,0.0791
2025-01-02,PJ,link,credit,D1Anticipation,4,>80000,98462.96,12396.486664000002,0.1259
2025-01-02,PJ,pos,credit,D1Anticipation,4,>80000,334803.71,17677.635888,0.0528
2025-01-02,PJ,link,credit,D0/Nitro,4,<=20000,10529.0,832.8439000000001,0.0791
2025-01-02,PF,pos,credit,D1Anticipation,4,<=20000,14976.54,1052.850762,0.0703
2025-01-02,PJ,tap,credit,D1Anticipation,4,40001-80000,43220.0,2381.422,0.0551
2025-01-02,PF,pos,credit,D0/Nitro,4,<=20000,2177.8,285.07402,0.1309
2025-01-02,PJ,link,credit,D1Anticipation,4,40001-80000,64899.51,8170.848309000001,0.1259
2025-01-02,PF,link,credit,D1Anticipation,4,<=20000,2000.0,251.8,0.1259
2025-01-02,PF,tap,credit,D1Anticipation,4,<=20000,259.6,18.24988,0.0703
2025-01-02,PF,tap,credit,D1Anticipation,4,<=20000,11258.04,791.4402120000001,0.0703
2025-01-02,PF,tap,credit,D0/Nitro,4,>80000,984332.57,128849.133413,0.13090000000000002
2025-01-02,PJ,link,credit,D1Anticipation,4,>80000,683259.72,86022.398748,0.1259
2025-01-02,PF,tap,credit,D1Anticipation,4,>80000,1472542.76,77750.257728,0.0528
2025-01-02,PJ,pos,credit,D1Anticipation,4,>80000,369566.17,19513.093776,0.05280000000000001
2025-01-02,PJ,tap,credit,D1Anticipation,4,40001-80000,70794.6,3900.78246,0.055099999999999996
2025-01-02,PJ,link,credit,D0/Nitro,4,<=20000,12839.16,1015.577556,0.0791
2025-01-02,PJ,tap,credit,D1Anticipation,4,>80000,597096.21,31526.679888,0.0528
2025-01-02,PF,link,credit,D1Anticipation,4,>80000,420729.92,52969.896928,0.1259
2025-01-02,PJ,tap,credit,D0/Nitro,4,<=20000,3158.07,413.391363,0.1309
2025-01-02,PF,tap,credit,D0/Nitro,5,>80000,875273.08,120700.157732,0.13790000000000002
2025-01-02,PJ,link,credit,D0/Nitro,5,<=20000,1705.9,150.1192,0.088
2025-01-02,PJ,pos,credit,D1Anticipation,5,>80000,235302.26,13624.000854,0.0579
2025-01-02,PJ,pos,credit,D0/Nitro,5,<=20000,978.0,134.8662,0.1379
2025-01-02,PJ,link,credit,D0/Nitro,5,>80000,130406.05,11475.7324,0.08800000000000001
2025-01-02,PJ,pos,credit,D0/Nitro,5,>80000,121556.11,16762.587569,0.1379
2025-01-02,PJ,pos,credit,D0/Nitro,5,<=20000,2407.69,332.020451,0.1379
2025-01-02,PJ,tap,credit,D1Anticipation,5,20001-40000,23617.29,1499.697915,0.0635
2025-01-02,PF,link,credit,D0/Nitro,5,>80000,293602.3,25837.0024,0.08800000000000001
2025-01-02,PJ,tap,credit,D1Anticipation,5,20001-40000,36548.97,2320.859595,0.0635
2025-01-02,PJ,link,credit,D1Anticipation,5,40001-80000,56345.92,7488.372767999999,0.1329
2025-01-02,PJ,pos,credit,D1Anticipation,5,>80000,1621466.09,93882.886611,0.05789999999999999
2025-01-02,PF,tap,credit,D1Anticipation,5,<=20000,1915.92,148.292208,0.0774
2025-01-02,PF,pos,credit,D1Anticipation,5,<=20000,2840.0,219.816,0.0774
2025-01-02,PJ,link,credit,D1Anticipation,5,>80000,491690.77,65345.703333,0.1329
2025-01-02,PJ,pos,credit,D0/Nitro,5,<=20000,6781.06,935.108174,0.1379
2025-01-02,PF,link,credit,D1Anticipation,5,>80000,385835.8,51277.57781999999,0.1329
2025-01-02,PJ,pos,credit,D1Anticipation,5,>80000,421284.85,24392.392815,0.0579
2025-01-02,PJ,tap,credit,D0/Nitro,5,<=20000,9219.82,1271.413178,0.1379
2025-01-02,PF,pos,credit,D0/Nitro,5,<=20000,5401.84,744.913736,0.1379
2025-01-02,PJ,tap,credit,D1Anticipation,5,<=20000,7122.5,551.2814999999999,0.0774
2025-01-02,PF,tap,credit,D1Anticipation,5,>80000,1433827.76,83018.627304,0.05789999999999999
2025-01-02,PJ,link,credit,D0/Nitro,5,<=20000,2695.95,237.2436,0.088
2025-01-02,PJ,pos,credit,D1Anticipation,5,>80000,151078.85,8747.465415,0.0579
2025-01-02,PF,pos,credit,D1Anticipation,5,<=20000,12947.1,1002.10554,0.0774
2025-01-02,PJ,tap,credit,D0/Nitro,5,>80000,155556.4,21451.22756,0.1379
2025-01-02,PJ,link,credit,D1Anticipation,5,40001-80000,46192.31,6138.957998999999,0.1329
2025-01-02,PJ,tap,credit,D1Anticipation,5,>80000,398179.14,23054.572206,0.0579
2025-01-02,PJ,link,credit,D1Anticipation,5,>80000,127725.17,16974.675092999998,0.1329
2025-01-02,PF,tap,credit,D1Anticipation,6,>80000,1264445.11,79533.597419,0.0629
2025-01-02,PJ,tap,credit,D0/Nitro,6,>80000,102936.13,14915.445237,0.1449
2025-01-02,PJ,link,credit,D1Anticipation,6,>80000,128542.72,17983.126528,0.1399
2025-01-02,PJ,pos,credit,D1Anticipation,6,>80000,279601.67,17586.945043,0.0629
2025-01-02,PF,tap,credit,D1Anticipation,6,<=20000,14000.0,1183.0,0.0845
2025-01-02,PJ,pos,credit,D0/Nitro,6,>80000,107437.74,15567.728526,0.1449
2025-01-02,PJ,link,credit,D0/Nitro,6,<=20000,450.0,43.515,0.09670000000000001
2025-01-02,PJ,pos,credit,D0/Nitro,6,<=20000,2400.0,347.76,0.1449
2025-01-02,PJ,pos,credit,D1Anticipation,6,>80000,1471928.35,92584.293215,0.0629
2025-01-02,PJ,link,credit,D1Anticipation,6,40001-80000,76920.6,10761.19194,0.1399
2025-01-02,PJ,pos,credit,D0/Nitro,6,<=20000,13230.16,1917.050184,0.1449
2025-01-02,PJ,link,credit,D0/Nitro,6,>80000,107522.4,10397.41608,0.09670000000000001
2025-01-02,PF,link,credit,D1Anticipation,6,>80000,454515.44,63586.710056,0.1399
2025-01-02,PJ,pos,credit,D1Anticipation,6,>80000,472993.58,29751.296182,0.0629
2025-01-02,PF,link,credit,D0/Nitro,6,>80000,281729.25,27243.218475,0.09670000000000001
2025-01-02,PJ,tap,credit,D0/Nitro,6,<=20000,900.0,130.41,0.1449
2025-01-02,PJ,tap,credit,D1Anticipation,6,>80000,148328.64,9329.871456,0.0629
2025-01-02,PJ,pos,credit,D1Anticipation,6,>80000,317220.86,19953.192094,0.06290000000000001
2025-01-02,PJ,link,credit,D1Anticipation,6,>80000,676963.04,94707.129296,0.1399
2025-01-02,PJ,tap,credit,D1Anticipation,6,40001-80000,59320.2,3926.99724,0.06620000000000001
2025-01-02,PJ,link,credit,D0/Nitro,6,<=20000,4989.58,482.492386,0.09670000000000001
2025-01-02,PF,tap,credit,D0/Nitro,6,>80000,669057.23,96946.392627,0.1449
2025-01-02,PJ,link,credit,D1Anticipation,6,>80000,107956.05,15103.051395,0.1399
2025-01-02,PF,pos,credit,D1Anticipation,6,<=20000,14758.97,1247.132965,0.0845
2025-01-02,PJ,tap,credit,D1Anticipation,6,40001-80000,41589.56,2753.228872,0.06620000000000001
2025-01-02,PJ,link,credit,D0/Nitro,6,20001-40000,26777.11,2589.346537,0.0967
2025-01-02,PJ,tap,credit,D1Anticipation,6,>80000,593707.1,37344.17659,0.06290000000000001
2025-01-02,PJ,pos,credit,D0/Nitro,6,<=20000,4678.8,677.95812,0.1449
2025-01-02,PF,pos,credit,D0/Nitro,6,<=20000,300.0,43.47,0.1449
2025-01-02,PJ,pos,credit,D1Anticipation,7,40001-80000,44609.57,3198.506169,0.0717
2025-01-02,PF,link,credit,D1Anticipation,7,40001-80000,68835.29,10318.409971,0.1499
2025-01-02,PJ,tap,credit,D1Anticipation,7,40001-80000,70000.0,5019.0,0.0717
2025-01-02,PJ,link,credit,D1Anticipation,7,<=20000,15329.74,2297.928026,0.1499
2025-01-02,PJ,pos,credit,D0/Nitro,7,<=20000,274.8,42.56652,0.15489999999999998
2025-01-02,PF,pos,credit,D0/Nitro,7,<=20000,473.32,73.317268,0.1549
2025-01-02,PF,link,credit,D0/Nitro,7,>80000,86332.21,10869.225239,0.12589999999999998
2025-01-02,PJ,link,credit,D1Anticipation,7,40001-80000,79760.07,11956.034493,0.14989999999999998
2025-01-02,PJ,pos,credit,D1Anticipation,7,>80000,335119.18,22821.616158,0.06810000000000001
2025-01-02,PF,pos,credit,D1Anticipation,7,<=20000,6546.96,599.701536,0.0916
2025-01-02,PJ,link,credit,D0/Nitro,7,<=20000,19608.13,2468.6635670000005,0.1259
2025-01-02,PJ,tap,credit,D1Anticipation,7,>80000,168008.03,11441.346843,0.0681
2025-01-02,PJ,link,credit,D1Anticipation,7,<=20000,9624.23,1442.672077,0.1499
2025-01-02,PF,tap,credit,D1Anticipation,7,>80000,492105.73,33512.40021299999,0.0681
2025-01-02,PJ,tap,credit,D0/Nitro,7,<=20000,17203.03,2664.749347,0.1549
2025-01-02,PJ,pos,credit,D1Anticipation,7,>80000,94530.37,6437.518196999999,0.0681
2025-01-02,PJ,link,credit,D1Anticipation,7,<=20000,1380.5,206.93695,0.1499
2025-01-02,PJ,tap,credit,D1Anticipation,7,<=20000,10357.16,948.715856,0.0916
2025-01-02,PJ,pos,credit,D0/Nitro,7,<=20000,18577.63,2877.674887,0.1549
2025-01-02,PJ,pos,credit,D1Anticipation,7,20001-40000,38436.94,2898.145276,0.0754
2025-01-02,PJ,link,credit,D0/Nitro,7,<=20000,757.31,95.345329,0.1259
2025-01-02,PF,tap,credit,D0/Nitro,7,>80000,272197.15,42163.33853500001,0.1549
2025-01-02,PF,pos,credit,D1Anticipation,7,<=20000,826.84,75.738544,0.0916
2025-01-02,PJ,tap,credit,D1Anticipation,7,<=20000,9335.57,855.138212,0.0916
2025-01-02,PJ,link,credit,D0/Nitro,7,<=20000,5289.0,665.8851000000001,0.1259
2025-01-02,PF,tap,credit,D0/Nitro,8,>80000,380164.12,61168.406908,0.1609
2025-01-02,PF,link,credit,D1Anticipation,8,>80000,90238.53,14068.186827,0.15589999999999998
2025-01-02,PJ,link,credit,D0/Nitro,8,<=20000,993.81,133.369302,0.1342
2025-01-02,PJ,tap,credit,D1Anticipation,8,<=20000,13380.2,1319.28772,0.0986
2025-01-02,PF,pos,credit,D0/Nitro,8,<=20000,350.0,56.315,0.1609
2025-01-02,PF,link,credit,D0/Nitro,8,>80000,123680.96,16597.984832000002,0.1342
2025-01-02,PJ,link,credit,D1Anticipation,8,>80000,140468.9,21899.10151,0.1559
2025-01-02,PJ,pos,credit,D0/Nitro,8,<=20000,2615.0,420.7535,0.1609
2025-01-02,PJ,link,credit,D0/Nitro,8,<=20000,3000.0,402.6,0.1342
2025-01-02,PJ,link,credit,D1Anticipation,8,<=20000,4430.59,690.7289810000001,0.1559
2025-01-02,PJ,link,credit,D1Anticipation,8,<=20000,3451.0,538.0109,0.1559
2025-01-02,PJ,pos,credit,D0/Nitro,8,<=20000,8580.0,1380.522,0.1609
2025-01-02,PF,pos,credit,D1Anticipation,8,<=20000,3246.11,320.066446,0.0986
2025-01-02,PJ,tap,credit,D1Anticipation,8,40001-80000,75963.97,5864.418484000001,0.0772
2025-01-02,PJ,link,credit,D0/Nitro,8,40001-80000,53125.8,7129.482360000001,0.1342
2025-01-02,PJ,pos,credit,D0/Nitro,8,<=20000,2335.0,375.7015,0.16090000000000002
2025-01-02,PJ,tap,credit,D1Anticipation,8,20001-40000,20651.54,1676.905048,0.0812
2025-01-02,PJ,tap,credit,D0/Nitro,8,40001-80000,57695.32,9283.176988,0.1609
2025-01-02,PJ,pos,credit,D1Anticipation,8,>80000,146098.94,10650.612726,0.07289999999999999
